ID,Person_ID,Age,Mar_Stat,INC,Female,H8,Eth,Highest Ed
345345,4,1,NA,NA,0,0,Black,NA
345345,5,0,NA,NA,0,0,Black,NA
345569,1,81,Widowed,30800,1,0,White,Less than Secondary School
345750,1,47,married,65040,0,1,Asian,Secondary School
345750,2,51,married,0,1,1,Asian,Secondary School
345750,3,23,Never married,0,1,1,Asian,Some HE
345816,1,56,married,45700,0,0,White,Less than Secondary School
345816,2,56,married,16000,1,0,White,Some HE
346021,1,60,married,20000,0,0,White,Less than Secondary School
346021,2,58,married,0,1,0,White,Secondary School
346038,1,31,Never married,7800,0,1,Asian,Less than Secondary School
346175,1,24,married,12004,0,1,Asian,Some HE
346175,2,23,married,20504,1,0,White,Bachelors Degree
346175,3,8,NA,NA,1,0,White,Less than Secondary School
346421,1,30,married,10000,0,0,White,Bachelors Degree
346421,2,28,married,24000,1,0,White,Bachelors Degree
346421,3,1,NA,NA,1,0,White,NA
346612,1,36,Divorced,19900,1,0,White,Some HE
346612,2,15,Never married,0,1,0,White,Less than Secondary School
346612,3,39,Divorced,45000,0,0,White,Secondary School
346705,1,34,married,87270,0,0,White,Bachelors Degree
346705,2,37,married,25000,1,0,White,Bachelors Degree
346705,3,8,NA,NA,0,0,White,Less than Secondary School
346749,1,30,married,45000,0,0,White,Some HE
346749,2,30,married,0,1,0,White,Some HE
346749,3,1,NA,NA,0,0,White,NA
347049,1,93,Widowed,12000,0,0,White,Less than Secondary School
347118,1,43,Divorced,83000,1,0,White,Bachelors Degree
347233,1,35,married,65000,0,0,White,Some HE
347233,2,39,married,15000,1,0,White,Bachelors Degree
347233,3,6,NA,NA,1,0,White,Less than Secondary School
347251,1,82,Divorced,13000,1,1,Asian,Less than Secondary School
347258,1,41,married,0,1,0,White,Secondary School
347258,2,51,married,10000,0,0,White,Bachelors Degree
347659,1,57,married,80000,0,0,White,Less than Secondary School
347659,2,43,married,0,1,0,White,Some HE
347659,3,23,Never married,15000,0,0,White,Secondary School
347659,4,1,NA,NA,1,0,White,NA
347808,1,63,Divorced,19000,1,0,White,Less than Secondary School
347928,1,74,Widowed,8500,1,0,White,Secondary School
348288,1,41,married,169600,1,0,White,Masters or higher 
348288,2,42,married,67600,0,0,White,Masters or higher 
348288,3,9,NA,NA,0,0,White,Less than Secondary School
348288,4,6,NA,NA,0,0,White,Less than Secondary School
348524,1,51,Never married,85100,1,0,White,Masters or higher 
348524,2,86,Widowed,8200,0,0,White,Less than Secondary School
348609,1,39,married,60000,0,0,White,Secondary School
348609,2,39,married,16900,1,0,White,Secondary School
348609,3,14,NA,NA,0,0,White,Less than Secondary School
348609,4,12,NA,NA,0,0,White,Less than Secondary School
348631,1,39,Separated,24100,0,0,White,Masters or higher 
348631,2,14,NA,NA,0,0,White,Less than Secondary School
348631,3,11,NA,NA,1,0,White,Less than Secondary School
348631,4,9,NA,NA,0,0,White,Less than Secondary School
348790,1,51,Divorced,11600,1,0,White,Secondary School
348790,2,57,Divorced,8900,0,0,White,Secondary School
348952,1,52,Divorced,20000,1,0,White,Secondary School
349284,1,80,married,59700,0,0,White,Some HE
349284,2,78,married,10500,1,0,White,Some HE
349335,1,41,Divorced,40500,0,0,White,Some HE
349364,1,43,Divorced,31000,1,0,White,Secondary School
349364,2,17,Never married,1500,0,0,White,Less than Secondary School
349364,3,8,NA,NA,1,0,White,Less than Secondary School
349364,4,37,Divorced,21000,0,0,White,Secondary School
349522,1,40,married,52000,0,0,White,Some HE
349522,2,39,married,37000,1,0,White,Secondary School
349522,3,16,Never married,600,1,0,White,Less than Secondary School
349522,4,14,NA,NA,1,0,White,Less than Secondary School
349842,1,36,Divorced,32000,0,0,White,Secondary School
349842,2,32,Divorced,30000,0,0,White,Secondary School
349842,3,27,Divorced,20000,1,0,White,Secondary School
349923,1,30,Divorced,48050,0,0,White,Masters or higher 
349923,2,4,NA,NA,1,0,White,Less than Secondary School
349923,3,7,NA,NA,0,0,White,Less than Secondary School
349923,4,21,Never married,0,1,0,White,Secondary School
350214,1,67,Divorced,25300,1,0,White,Less than Secondary School
350257,1,68,married,9000,0,0,White,Some HE
350257,2,69,married,0,1,0,White,Secondary School
350386,1,30,Divorced,46000,1,0,White,Secondary School
350390,1,27,married,12000,1,0,White,Less than Secondary School
350390,2,37,married,35360,0,0,White,Secondary School
350390,3,2,NA,NA,0,0,White,NA
350402,1,33,Divorced,52800,1,0,White,Some HE
350402,2,12,NA,NA,1,0,White,Less than Secondary School
350402,3,7,NA,NA,1,0,White,Less than Secondary School
350528,1,86,Widowed,17450,1,0,White,Secondary School
350608,1,34,married,27000,0,0,White,Secondary School
350608,2,47,married,27000,1,0,White,Some HE
350635,1,33,Divorced,32700,1,0,White,Secondary School
350635,2,13,NA,NA,1,0,White,Less than Secondary School
350635,3,9,NA,NA,0,0,White,Less than Secondary School
350635,4,8,NA,NA,0,0,White,Less than Secondary School
350680,1,58,married,70000,0,0,White,Some HE
350680,2,58,married,33000,1,0,White,Some HE
350687,1,77,married,24800,0,0,White,Bachelors Degree
350687,2,74,married,7700,1,0,White,Secondary School
350970,1,36,married,52000,0,0,White,Secondary School
350970,2,34,married,0,1,0,White,Secondary School
350970,3,16,Never married,0,0,0,White,Less than Secondary School
350970,4,11,NA,NA,1,0,White,Less than Secondary School
350970,5,34,Separated,48000,0,0,White,Secondary School
351129,1,78,Divorced,17800,1,0,White,Some HE
351297,1,80,Widowed,19500,1,0,White,Secondary School
351314,1,23,Never married,4500,0,0,Black,Bachelors Degree
351337,1,35,Never married,32500,0,0,White,Some HE
351512,1,31,married,36000,0,0,White,Some HE
351512,2,33,married,31000,1,0,White,Some HE
351512,3,12,NA,NA,1,0,White,Less than Secondary School
351554,1,53,married,30600,0,0,White,Some HE
351554,2,48,married,40000,1,0,White,Masters or higher 
351565,1,46,married,10520,0,0,White,Bachelors Degree
351565,2,46,married,52000,1,0,White,Masters or higher 
351565,3,13,NA,NA,0,0,White,Less than Secondary School
351565,4,11,NA,NA,0,0,White,Less than Secondary School
351610,1,40,Never married,20000,0,0,White,Secondary School
351625,1,39,married,61000,0,0,White,Secondary School
351625,2,39,married,25300,1,0,White,Secondary School
351625,3,18,Never married,3600,1,0,White,Secondary School
351625,4,16,Never married,0,1,0,White,Less than Secondary School
351625,5,12,NA,NA,1,0,White,Less than Secondary School
351631,1,29,Divorced,16500,1,0,White,Some HE
351631,2,3,NA,NA,1,0,White,Less than Secondary School
351972,1,41,Widowed,7400,1,1,Asian,Secondary School
351972,2,44,Never married,6300,1,1,Asian,Secondary School
351972,3,15,Never married,6000,0,1,Asian,Less than Secondary School
351972,4,13,NA,NA,0,1,Asian,Less than Secondary School
351986,1,68,married,11500,0,0,White,Less than Secondary School
351986,2,69,married,5500,1,0,White,Secondary School
352034,1,75,Divorced,21100,1,0,White,Secondary School
352141,1,27,married,15600,0,0,White,Some HE
352141,2,30,married,5600,1,0,White,Some HE
352141,3,10,NA,NA,1,0,White,Less than Secondary School
352141,4,1,NA,NA,1,0,White,NA
352211,1,51,Divorced,50000,1,0,White,Masters or higher 
352211,2,22,Never married,8300,1,0,White,Bachelors Degree
352241,1,38,Never married,20000,1,0,White,Secondary School
352241,2,0,NA,NA,1,0,White,NA
352241,3,19,Never married,7200,0,0,White,Less than Secondary School
352359,1,54,married,49400,0,0,White,Secondary School
352359,2,46,married,7500,1,0,White,Secondary School
352714,1,21,Never married,3000,1,1,Asian,Some HE
352714,2,2,NA,NA,0,0,White,NA
352714,3,22,Never married,17000,0,0,White,Some HE
352716,1,38,married,15400,0,0,White,Less than Secondary School
352716,2,46,married,1150,1,0,White,Less than Secondary School
352716,3,19,Never married,7000,0,0,White,Secondary School
352716,4,19,Never married,9500,1,0,White,Some HE
352716,5,9,NA,NA,1,0,White,Less than Secondary School
352716,6,9,NA,NA,1,0,White,Less than Secondary School
352716,7,12,NA,NA,0,0,White,Less than Secondary School
352716,8,15,Never married,0,1,0,White,Less than Secondary School
352716,9,17,Never married,0,1,0,White,Less than Secondary School
352716,10,5,NA,NA,1,0,White,Less than Secondary School
352815,1,65,married,36050,0,0,White,Bachelors Degree
352815,2,59,married,52000,1,0,White,Masters or higher 
352925,1,36,Widowed,7500,0,0,White,Less than Secondary School
352925,2,72,Never married,4800,1,0,White,Bachelors Degree
352925,3,16,Never married,3950,1,0,White,Less than Secondary School
353153,1,54,married,NA,0,0,White,Less than Secondary School
353153,2,50,married,0,1,0,White,Less than Secondary School
353153,3,21,Never married,9600,1,0,White,Less than Secondary School
353153,4,19,Never married,3000,1,0,White,Less than Secondary School
353153,5,13,NA,NA,1,0,White,Less than Secondary School
353361,1,35,married,30500,0,0,White,Bachelors Degree
353361,2,33,married,7300,1,0,White,Bachelors Degree
353361,3,3,NA,NA,1,0,White,Less than Secondary School
353578,1,60,married,100000,0,0,White,Less than Secondary School
353578,2,55,married,0,1,0,White,Secondary School
353625,1,60,married,25100,0,0,White,Secondary School
353625,2,54,married,0,1,0,White,Secondary School
353625,3,19,Never married,8100,1,0,White,Secondary School
353627,1,46,Widowed,25000,1,0,White,Some HE
353714,1,42,Divorced,12000,1,0,White,Less than Secondary School
353877,1,65,married,8000,0,0,White,Less than Secondary School
353877,2,63,married,7700,1,0,White,Less than Secondary School
353926,1,50,married,45000,0,0,White,Secondary School
353926,2,50,married,33400,1,0,White,Secondary School
354007,1,47,married,42000,0,0,White,Secondary School
354007,2,51,married,18500,1,0,White,Some HE
354014,1,61,married,62500,0,0,White,Secondary School
354014,2,59,married,0,1,0,White,Secondary School
354287,1,58,married,56900,0,0,White,Secondary School
354287,2,57,married,17300,1,0,White,Secondary School
354287,3,28,Never married,7300,0,0,White,Some HE
354298,1,31,married,139000,0,0,White,Masters or higher 
354298,2,29,married,22000,1,0,White,Secondary School
354298,3,6,NA,NA,1,0,White,Less than Secondary School
354298,4,4,NA,NA,1,0,White,Less than Secondary School
354306,1,55,Divorced,51900,0,0,White,Secondary School
354306,2,23,Never married,6004,0,0,Other,Less than Secondary School
354433,1,21,Never married,12000,1,0,White,Secondary School
354433,2,0,NA,NA,0,0,White,NA
354433,3,20,Never married,8400,0,0,White,Secondary School
354557,1,49,Divorced,2200,1,0,White,Secondary School
354557,2,8,NA,NA,1,0,White,Less than Secondary School
354695,1,54,married,23000,0,0,White,Less than Secondary School
354695,2,48,married,19000,1,0,White,Secondary School
354942,1,22,Never married,4800,1,0,White,Some HE
354942,2,22,Never married,6010,1,0,White,Some HE
354942,3,22,Never married,8700,0,0,White,Some HE
355084,1,38,married,28000,0,0,White,Bachelors Degree
355084,2,36,married,23000,1,0,White,Secondary School
355084,3,6,NA,NA,0,0,White,Less than Secondary School
355246,1,47,married,36000,0,0,White,Some HE
355246,2,40,married,30300,1,0,White,Some HE
355246,3,11,NA,NA,1,0,White,Less than Secondary School
355382,1,51,married,31500,0,0,White,Secondary School
355382,2,60,married,40000,1,0,White,Secondary School
355525,1,40,Never married,42000,0,0,White,Some HE
355583,1,87,married,9000,0,0,White,Secondary School
355583,2,78,married,5400,1,0,White,Less than Secondary School
355622,1,38,married,42000,0,0,White,Less than Secondary School
355622,2,34,married,30000,1,0,White,Less than Secondary School
355622,3,18,Never married,8000,1,0,White,Secondary School
355622,4,12,NA,NA,1,0,White,Less than Secondary School
355663,1,22,Divorced,8900,1,0,White,Some HE
355663,2,3,NA,NA,0,0,White,Less than Secondary School
355663,3,1,NA,NA,0,0,White,NA
355709,1,48,married,44000,0,0,White,Some HE
355709,2,36,married,76570,1,0,White,Some HE
355709,3,6,NA,NA,1,0,White,Less than Secondary School
355709,4,16,Never married,8880,1,0,White,Less than Secondary School
355709,5,13,NA,NA,1,0,White,Less than Secondary School
355720,1,46,married,43000,0,0,White,Some HE
355720,2,45,married,34060,1,0,White,Some HE
355720,3,21,Never married,6000,0,0,White,Secondary School
355720,4,13,NA,NA,1,0,White,Less than Secondary School
355787,1,40,married,28000,0,0,White,Some HE
355787,2,46,married,22000,1,0,White,Bachelors Degree
355787,3,20,Never married,8700,0,0,White,Secondary School
355787,4,14,NA,NA,0,0,White,Less than Secondary School
355929,1,34,married,0,1,0,Black,Less than Secondary School
355929,2,34,married,22000,0,0,Black,Less than Secondary School
355935,1,43,Never married,20000,1,0,White,Secondary School
356174,1,22,married,2550,0,0,White,Less than Secondary School
356174,2,18,married,30000,1,0,White,Less than Secondary School
356331,1,49,married,27200,0,0,White,Some HE
356331,2,50,married,9200,1,0,White,Secondary School
356331,3,24,Never married,6400,1,0,White,Secondary School
356375,1,57,Divorced,18000,1,0,White,Some HE
356446,1,73,married,23700,0,0,White,Masters or higher 
356446,2,70,married,7960,1,0,White,Secondary School
356517,1,39,Never married,39000,0,0,Black,Secondary School
356517,2,10,NA,NA,0,0,Other,Less than Secondary School
356517,3,38,Never married,6500,1,0,White,Secondary School
356609,1,20,Never married,0,1,0,White,Some HE
356791,1,47,married,29500,0,0,White,Less than Secondary School
356791,2,47,married,14600,1,0,White,Some HE
356791,3,14,NA,NA,0,0,White,Less than Secondary School
356791,4,21,married,20300,0,0,White,Some HE
356791,5,19,married,11500,1,0,White,Some HE
356966,1,25,Never married,130,0,0,White,Secondary School
356966,2,23,Never married,30000,0,0,White,Bachelors Degree
356966,3,22,Never married,8000,0,0,White,Secondary School
356979,1,53,married,61000,0,0,White,Some HE
356979,2,39,married,8400,1,0,White,Some HE
356979,3,16,Never married,3030,0,0,White,Less than Secondary School
356979,4,14,NA,NA,1,0,White,Less than Secondary School
356983,1,46,married,100000,0,0,White,Some HE
356983,2,47,married,33000,1,0,White,Some HE
356983,3,14,NA,NA,1,0,White,Less than Secondary School
357050,1,73,Widowed,18600,1,0,White,Less than Secondary School
357084,1,21,Never married,4110,1,0,White,Bachelors Degree
357153,1,33,married,49100,0,0,White,Bachelors Degree
357153,2,32,married,5000,1,0,White,Some HE
357153,3,2,NA,NA,0,0,White,NA
357153,4,0,NA,NA,1,0,White,NA
357208,1,29,married,44200,0,0,White,Secondary School
357208,2,29,married,0,1,0,White,Secondary School
357208,3,10,NA,NA,1,0,White,Less than Secondary School
357208,4,7,NA,NA,1,0,White,Less than Secondary School
357353,1,51,married,42000,1,0,White,Some HE
357353,2,52,married,62000,0,0,White,Secondary School
357706,1,88,Widowed,10960,1,0,White,Secondary School
357943,1,40,married,59150,0,0,White,Some HE
357943,2,36,married,23000,1,0,White,Bachelors Degree
357943,3,12,NA,NA,1,0,White,Less than Secondary School
357943,4,5,NA,NA,0,0,White,Less than Secondary School
357943,5,3,NA,NA,1,0,White,Less than Secondary School
357943,6,3,NA,NA,1,0,White,Less than Secondary School
357997,1,57,married,47020,0,0,White,Some HE
357997,2,61,married,3000,1,0,White,Some HE
358039,1,71,married,9500,0,0,White,Less than Secondary School
358039,2,62,married,3500,1,0,White,Less than Secondary School
358108,1,39,married,101000,0,0,White,Bachelors Degree
358108,2,47,married,22600,1,0,White,Some HE
358108,3,19,Never married,4100,0,0,White,Secondary School
358278,1,35,Never married,70000,1,0,White,Bachelors Degree
358292,1,73,Widowed,3200,0,0,White,Secondary School
358292,2,73,Divorced,12900,0,0,White,Less than Secondary School
358488,1,59,Divorced,64400,1,0,White,Secondary School
358689,1,62,Never married,47000,1,0,White,Masters or higher 
358805,1,78,Divorced,16000,0,0,White,Some HE
359019,1,89,Widowed,9100,1,0,White,Less than Secondary School
359101,1,35,married,36900,0,0,White,Secondary School
359101,2,30,married,15000,1,0,White,Masters or higher 
359101,3,10,NA,NA,0,0,White,Less than Secondary School
359101,4,6,NA,NA,0,0,White,Less than Secondary School
359105,1,75,married,55600,0,0,White,Some HE
359105,2,66,married,4930,1,0,White,Less than Secondary School
359555,1,41,married,72000,0,0,White,Bachelors Degree
359555,2,32,married,35000,1,0,White,Some HE
359555,3,2,NA,NA,1,0,White,NA
359637,1,80,married,29600,0,0,White,Masters or higher 
359637,2,70,married,22800,1,0,White,Some HE
359656,1,40,married,72000,0,0,White,Some HE
359656,2,41,married,2200,1,0,White,Some HE
359656,3,15,Never married,0,1,0,White,Less than Secondary School
359656,4,14,NA,NA,0,0,White,Less than Secondary School
359719,1,44,married,43600,0,0,White,Secondary School
359719,2,46,married,22600,1,0,White,Secondary School
359719,3,20,Never married,6100,0,0,White,Some HE
359719,4,17,Never married,3200,1,0,White,Less than Secondary School
359782,1,46,married,54000,0,0,White,Bachelors Degree
359782,2,42,married,18000,1,0,White,Some HE
359782,3,17,Never married,0,0,0,White,Less than Secondary School
